Date,PM10 AQI Value,Main Pollutant,Site Name,Site ID,Source
3/27/2000,23,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/28/2000,29,,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
3/29/2000,21,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/30/2000,32,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/31/2000,86,,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
4/1/2000,26,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/2/2000,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/3/2000,30,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/4/2000,26,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/5/2000,29,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/6/2000,58,,Azusa,06-037-0002,AQS
4/7/2000,27,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/8/2000,26,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/9/2000,26,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/10/2000,15,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/11/2000,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/12/2000,60,,Azusa,06-037-0002,AQS
4/13/2000,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/14/2000,7,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/15/2000,12,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/16/2000,9,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/17/2000,10,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/18/2000,20,,El Toro,06-059-2001,AQS
4/19/2000,11,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/20/2000,16,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/21/2000,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/22/2000,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/23/2000,22,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/24/2000,52,,Azusa,06-037-0002,AQS
4/25/2000,27,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/26/2000,31,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/27/2000,42,,Hawthorne,06-037-5001,AQS
4/28/2000,65,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/29/2000,21,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/30/2000,35,,Azusa,06-037-0002,AQS
5/1/2000,26,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/2/2000,28,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/3/2000,21,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/4/2000,28,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/5/2000,25,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/6/2000,48,,Azusa,06-037-0002,AQS
5/7/2000,21,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/8/2000,25,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/9/2000,37,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/10/2000,55,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/11/2000,26,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/12/2000,51,,Azusa,06-037-0002,AQS
5/13/2000,22,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/14/2000,18,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/15/2000,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/16/2000,35,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/17/2000,21,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/18/2000,51,,Azusa,06-037-0002,AQS
5/19/2000,22,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/20/2000,25,,Long Beach (North),06-037-4002,AQS
5/21/2000,23,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/22/2000,25,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/23/2000,32,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/24/2000,32,,Azusa,06-037-0002,AQS
5/25/2000,45,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/26/2000,34,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/27/2000,29,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/28/2000,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/29/2000,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/30/2000,56,,Azusa,06-037-0002,AQS
5/31/2000,32,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/1/2000,30,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/2/2000,29,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/3/2000,37,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/4/2000,22,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/5/2000,55,,Azusa,06-037-0002,AQS
6/6/2000,28,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/7/2000,26,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/8/2000,17,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/9/2000,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/10/2000,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/11/2000,35,,Burbank,06-037-1002,AQS
6/12/2000,22,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/13/2000,25,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/14/2000,25,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/15/2000,41,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/16/2000,32,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/17/2000,29,,,06-037-6002,AQS
6/18/2000,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/19/2000,20,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/20/2000,42,,Azusa,06-037-0002,AQS
6/21/2000,31,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/22/2000,33,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/23/2000,39,,Azusa,06-037-0002,AQS
6/24/2000,16,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/25/2000,22,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/26/2000,28,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/27/2000,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/28/2000,22,,Lancaster-Ponderosa St.,06-037-9002,AQS
6/29/2000,55,,Azusa,06-037-0002,AQS
6/30/2000,30,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/1/2000,22,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/2/2000,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/3/2000,25,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/4/2000,27,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/5/2000,70,,Azusa,06-037-0002,AQS
7/6/2000,20,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/7/2000,17,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/8/2000,17,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/9/2000,17,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/10/2000,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/11/2000,42,,Azusa,06-037-0002,AQS
7/12/2000,22,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/13/2000,18,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/14/2000,27,,Long Beach (North),06-037-4002,AQS
7/15/2000,23,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/16/2000,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/17/2000,52,,Azusa,06-037-0002,AQS
7/18/2000,25,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/19/2000,29,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/20/2000,47,,Long Beach (North),06-037-4002,AQS
7/21/2000,25,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/22/2000,30,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/23/2000,36,,Los Angeles-North Main Street,06-037-1103,AQS
7/24/2000,27,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/25/2000,62,,Azusa,06-037-0002,AQS
7/26/2000,31,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/27/2000,29,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/28/2000,30,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/29/2000,41,,Azusa,06-037-0002,AQS
7/30/2000,26,,Lancaster-Ponderosa St.,06-037-9002,AQS
7/31/2000,50,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/1/2000,44,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/3/2000,27,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/4/2000,52,,Azusa,06-037-0002,AQS
8/5/2000,33,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/6/2000,15,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/7/2000,22,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/8/2000,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/9/2000,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/10/2000,58,,Azusa,06-037-0002,AQS
8/11/2000,26,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/12/2000,23,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/13/2000,34,,Long Beach (North),06-037-4002,AQS
8/14/2000,28,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/15/2000,28,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/16/2000,60,,Azusa,06-037-0002,AQS
8/17/2000,31,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/18/2000,33,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/19/2000,43,,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
8/20/2000,23,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/21/2000,26,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/22/2000,52,,Azusa,06-037-0002,AQS
8/23/2000,25,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/24/2000,35,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/25/2000,31,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/26/2000,21,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/27/2000,18,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/28/2000,50,,Azusa,06-037-0002,AQS
8/29/2000,13,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/30/2000,16,,Lancaster-Ponderosa St.,06-037-9002,AQS
8/31/2000,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/1/2000,12,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/2/2000,6,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/3/2000,19,,Azusa,06-037-0002,AQS
9/4/2000,17,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/5/2000,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/6/2000,30,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/7/2000,27,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/8/2000,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/9/2000,50,,Long Beach (North),06-037-4002,AQS
9/10/2000,23,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/11/2000,23,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/12/2000,57,,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
9/13/2000,35,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/14/2000,28,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/15/2000,40,,Los Angeles-North Main Street,06-037-1103,AQS
9/16/2000,27,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/17/2000,21,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/18/2000,27,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/19/2000,33,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/20/2000,37,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/21/2000,41,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/22/2000,55,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/23/2000,10,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/24/2000,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/25/2000,21,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/26/2000,27,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/27/2000,48,,Azusa,06-037-0002,AQS
9/28/2000,57,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/29/2000,34,,Lancaster-Ponderosa St.,06-037-9002,AQS
9/30/2000,35,,Mission Viejo,06-059-2022,AQS
10/1/2000,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/2/2000,29,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/3/2000,51,,Azusa,06-037-0002,AQS
10/4/2000,33,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/5/2000,35,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/6/2000,33,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/7/2000,27,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/8/2000,27,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/9/2000,56,,Azusa,06-037-0002,AQS
10/10/2000,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/11/2000,9,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/12/2000,11,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/13/2000,18,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/14/2000,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/15/2000,37,,Los Angeles-North Main Street,06-037-1103,AQS
10/16/2000,25,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/17/2000,28,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/18/2000,55,,Long Beach (North),06-037-4002,AQS
10/19/2000,26,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/20/2000,31,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/21/2000,51,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/22/2000,43,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/23/2000,16,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/24/2000,31,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/25/2000,32,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/26/2000,7,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/27/2000,17,,Burbank,06-037-1002,AQS
10/28/2000,11,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/29/2000,6,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/30/2000,6,,Lancaster-Ponderosa St.,06-037-9002,AQS
10/31/2000,8,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/1/2000,14,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/2/2000,47,,Los Angeles-North Main Street,06-037-1103,AQS
11/3/2000,18,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/4/2000,14,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/5/2000,29,,Long Beach (North),06-037-4002,AQS
11/6/2000,22,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/7/2000,15,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/8/2000,51,,Mission Viejo,06-059-2022,AQS
11/9/2000,17,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/10/2000,12,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/11/2000,9,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/12/2000,16,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/13/2000,25,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/14/2000,45,,Long Beach (North),06-037-4002,AQS
11/15/2000,11,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/16/2000,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/17/2000,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/18/2000,27,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/19/2000,30,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/20/2000,69,,Long Beach (North),06-037-4002,AQS
11/21/2000,42,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/22/2000,34,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/23/2000,14,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/24/2000,21,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/25/2000,31,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/26/2000,52,,Los Angeles-North Main Street,06-037-1103,AQS
11/27/2000,26,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/28/2000,33,,Lancaster-Ponderosa St.,06-037-9002,AQS
11/29/2000,56,,Long Beach (North),06-037-4002,AQS
11/30/2000,33,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/1/2000,40,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/2/2000,83,,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
12/3/2000,31,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/4/2000,45,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/5/2000,45,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/6/2000,45,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/7/2000,31,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/8/2000,36,,,06-037-6002,AQS
12/9/2000,14,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/10/2000,29,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/11/2000,28,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/12/2000,27,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/13/2000,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/14/2000,53,,,06-037-6002,AQS
12/15/2000,52,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/16/2000,25,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/17/2000,25,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/18/2000,32,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/19/2000,34,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/20/2000,63,,Los Angeles-North Main Street,06-037-1103,AQS
12/21/2000,31,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/22/2000,36,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/23/2000,31,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/24/2000,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/25/2000,27,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/26/2000,64,,Long Beach (North),06-037-4002,AQS
12/27/2000,34,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/28/2000,38,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/29/2000,42,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/30/2000,44,,Lancaster-Ponderosa St.,06-037-9002,AQS
12/31/2000,39,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/1/2001,70,,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1/2/2001,44,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/3/2001,32,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/4/2001,37,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/5/2001,54,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/6/2001,35,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/7/2001,66,,Burbank,06-037-1002,AQS
1/8/2001,25,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/9/2001,6,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/10/2001,11,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/11/2001,6,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/12/2001,12,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/13/2001,42,,Burbank,06-037-1002,AQS
1/14/2001,8,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/15/2001,6,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/16/2001,13,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/17/2001,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/18/2001,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/19/2001,60,,Long Beach (North),06-037-4002,AQS
1/20/2001,16,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/21/2001,14,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/22/2001,51,,Long Beach (North),06-037-4002,AQS
1/23/2001,23,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/24/2001,6,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/25/2001,29,,Long Beach (North),06-037-4002,AQS
1/26/2001,5,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/27/2001,6,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/28/2001,31,,Long Beach (North),06-037-4002,AQS
1/29/2001,20,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/30/2001,10,,Lancaster-Ponderosa St.,06-037-9002,AQS
1/31/2001,44,,Hawthorne,06-037-5001,AQS
2/1/2001,20,,Lancaster-Ponderosa St.,06-037-9002,AQS
2/2/2001,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
2/3/2001,22,,Lancaster-Ponderosa St.,06-037-9002,AQS
2/4/2001,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
2/5/2001,15,,Lancaster-Ponderosa St.,06-037-9002,AQS
2/6/2001,48,,Los Angeles-North Main Street,06-037-1103,AQS
2/7/2001,16,,Lancaster-Ponderosa St.,06-037-9002,AQS
2/8/2001,28,,Lancaster-Ponderosa St.,06-037-9002,AQS
2/9/2001,21,,Lancaster-Ponderosa St.,06-037-9002,AQS
2/10/2001,5,,Lancaster-Ponderosa St.,06-037-9002,AQS
2/11/2001,8,,Lancaster-Ponderosa St.,06-037-9002,AQS
2/12/2001,10,,Long Beach (North),06-037-4002,AQS
2/14/2001,30,,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
2/16/2001,21,,Azusa,06-037-0002,AQS
2/18/2001,37,,Long Beach (North),06-037-4002,AQS
2/19/2001,6,,Lancaster-Ponderosa St.,06-037-9002,AQS
2/24/2001,19,,Long Beach (North),06-037-4002,AQS
2/25/2001,4,,Lancaster-Ponderosa St.,06-037-9002,AQS
2/26/2001,3,,Lancaster-Ponderosa St.,06-037-9002,AQS
2/27/2001,4,,Lancaster-Ponderosa St.,06-037-9002,AQS
2/28/2001,10,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/2/2001,41,,Long Beach (North),06-037-4002,AQS
3/6/2001,5,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/7/2001,9,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/8/2001,46,,Los Angeles-North Main Street,06-037-1103,AQS
3/9/2001,11,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/10/2001,8,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/11/2001,14,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/12/2001,8,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/13/2001,15,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/14/2001,48,,Los Angeles-North Main Street,06-037-1103,AQS
3/15/2001,22,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/16/2001,26,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/17/2001,17,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/18/2001,15,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/19/2001,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/20/2001,58,,Los Angeles-North Main Street,06-037-1103,AQS
3/21/2001,22,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/22/2001,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/23/2001,26,,Mission Viejo,06-059-2022,AQS
3/24/2001,20,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/25/2001,22,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/26/2001,41,,Azusa,06-037-0002,AQS
3/27/2001,23,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/28/2001,34,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/29/2001,29,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/30/2001,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
3/31/2001,20,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/1/2001,47,,Azusa,06-037-0002,AQS
4/2/2001,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/3/2001,21,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/4/2001,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/5/2001,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/6/2001,25,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/7/2001,16,,Hawthorne,06-037-5001,AQS
4/8/2001,6,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/9/2001,7,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/10/2001,11,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/11/2001,17,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/12/2001,7,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/13/2001,44,,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
4/14/2001,41,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/15/2001,49,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/16/2001,50,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/17/2001,44,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/18/2001,39,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/19/2001,36,,Azusa,06-037-0002,AQS
4/20/2001,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/21/2001,7,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/22/2001,8,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/23/2001,14,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/24/2001,19,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/25/2001,52,,Azusa,06-037-0002,AQS
4/26/2001,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/27/2001,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/28/2001,28,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/29/2001,18,,Lancaster-Ponderosa St.,06-037-9002,AQS
4/30/2001,29,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/1/2001,69,,Azusa,06-037-0002,AQS
5/2/2001,85,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/3/2001,35,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/4/2001,26,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/5/2001,31,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/6/2001,29,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/7/2001,53,,Azusa,06-037-0002,AQS
5/8/2001,35,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/9/2001,37,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/10/2001,31,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/11/2001,24,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/12/2001,26,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/13/2001,31,,Azusa,06-037-0002,AQS
5/14/2001,28,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/15/2001,30,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/16/2001,29,,Lancaster-Ponderosa St.,06-037-9002,AQS
5/17/2001,30,,Lancaster-Ponderosa St.,06-037-9002,AQS
