PM10 AQI Value,Site ID,Year,New Date,Month,City,BLKGRPCE,GEOID,NAMELSAD,ALAND,Total,TotalNotHi,White,Black,Native,Asian,NativePaci,OtherNotHi,Hispanic,ACRES
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372264201,1,127176,2048,94,0,63,0,31,0,0,1954,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372073022,2,161362,1538,1198,382,511,0,230,0,150,340,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372218202,2,130106,1769,1634,349,90,0,1123,9,98,135,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372073021,1,94797,2959,2574,1400,329,40,384,0,734,385,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,3,60372063003,3,135442,1436,1248,449,683,26,57,18,30,188,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,3,60372247003,3,196164,712,607,342,41,0,202,0,44,105,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372071032,2,280584,1601,1554,72,29,16,1437,0,0,47,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372260021,1,2078550,1462,754,478,72,0,94,0,205,708,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372075021,1,418374,2827,2726,791,169,0,1617,0,298,101,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372073011,1,25138,901,616,318,122,0,132,0,75,285,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372217102,2,132805,1070,476,119,242,0,115,0,0,594,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372218101,1,182496,1376,331,40,241,0,38,0,24,1045,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372219001,1,268403,2701,2363,706,121,19,1323,0,371,338,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372219002,2,141337,926,294,4,212,0,68,0,20,632,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372226001,1,154888,1689,889,110,448,0,190,83,116,800,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372227001,1,817401,4145,3713,1856,242,0,1370,34,386,432,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372264101,1,142837,2368,27,8,4,0,15,0,0,2341,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372264102,2,139646,1173,28,0,13,0,15,0,0,1145,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,3,60372264203,3,168979,2072,352,49,102,0,201,0,0,1720,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372267001,1,225079,2129,62,0,62,0,0,0,0,2067,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372270101,1,244440,3842,404,38,317,49,0,0,0,3438,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372270202,2,271865,1702,31,11,20,0,0,0,0,1671,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372240201,1,784505,986,318,106,142,11,39,0,40,668,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372240202,2,447834,1624,85,48,5,18,14,0,0,1539,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372242001,1,191666,1756,125,72,0,0,53,0,0,1631,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,3,60372283103,3,130729,1759,38,0,38,0,0,0,0,1721,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372284101,1,48369,761,21,10,11,0,0,0,0,740,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372284102,2,85352,989,78,53,12,0,13,0,0,911,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372246001,1,228576,2014,111,12,93,0,0,6,0,1903,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372243201,1,150184,1933,286,91,150,0,45,0,0,1647,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372244102,2,206370,1736,489,108,62,0,260,0,118,1247,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372244201,1,135605,1898,134,73,21,0,40,0,0,1764,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372244202,2,223064,563,301,67,117,0,89,0,56,262,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372246002,2,490350,1303,296,77,158,0,53,0,16,1007,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372311001,1,363894,1089,504,128,321,0,41,0,28,585,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372311002,2,401101,1224,422,68,323,0,0,0,62,802,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372312202,2,785974,2250,550,184,358,0,8,0,0,1700,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,2,60372242002,2,176530,771,107,52,55,0,0,0,0,664,313401.907
60,06-037-1103,2015,2015-01-21,January,Los Angeles,1,60372247001,1,204166,2967,2711,1499,151,0,905,18,234,256,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372283102,2,180675,1435,71,6,42,0,0,0,23,1364,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372217101,1,195178,1470,343,85,0,0,219,0,78,1127,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372260022,2,489795,345,192,23,155,0,1,0,26,153,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372247002,2,235489,2771,2245,1143,117,0,875,4,209,526,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372260011,1,384122,1625,92,0,92,0,0,0,0,1533,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372260012,2,650644,818,99,5,94,0,0,0,0,719,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372222001,1,254487,2245,847,119,500,0,139,0,116,1398,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372243102,2,68731,988,113,13,7,14,63,0,32,875,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,4,60372267004,4,181540,1149,37,0,0,0,37,0,0,1112,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372218201,1,74157,656,438,213,50,0,168,0,14,218,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372218102,2,121840,1371,1141,363,69,0,692,9,16,230,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372267002,2,186990,1903,102,0,84,0,9,0,18,1801,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372098202,2,88864,1076,114,12,5,0,80,11,12,962,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372063002,2,46426,2194,1671,445,1161,18,9,0,76,523,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372071031,1,43546,734,691,53,16,0,622,0,0,43,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372075011,1,134327,2249,1852,694,170,0,876,0,224,397,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,3,60372311003,3,129064,1116,251,19,232,0,0,0,0,865,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60371992011,1,104434,1568,494,11,0,0,426,0,57,1074,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372216011,1,206325,1552,290,58,217,0,6,0,9,1262,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60371992012,2,290758,2602,905,34,0,0,871,0,0,1697,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372060321,1,352512,882,323,192,46,29,56,0,0,559,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372091031,1,124015,3581,243,45,115,0,62,21,0,3338,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372093001,1,151450,2200,256,31,164,0,61,0,0,1944,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372216022,2,147893,682,150,39,42,0,69,0,0,532,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,3,60372216023,3,97426,830,53,8,0,0,45,0,0,777,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372060311,1,1114292,2760,2570,980,109,11,1333,21,232,190,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372071011,1,300182,3966,3188,543,298,0,2282,0,130,778,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372071021,1,415045,2573,2261,141,270,58,1792,0,0,312,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372073012,2,404951,4023,3273,1712,755,0,475,0,582,750,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372244101,1,246890,1502,977,402,47,0,443,10,146,525,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,3,60372284103,3,143994,1767,26,6,20,0,0,0,0,1741,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,3,60372267003,3,189118,1956,0,0,0,0,0,0,0,1956,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,3,60371998003,3,166818,1063,314,0,0,0,314,0,0,749,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372270102,2,334758,1530,0,0,0,0,0,0,0,1530,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372077101,1,1101206,4041,3399,1595,254,0,1479,0,142,642,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372093002,2,154865,2483,1149,540,139,17,381,0,144,1334,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372098201,1,90243,2262,257,24,37,0,182,0,14,2005,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372100101,1,125395,1244,193,14,7,0,172,0,0,1051,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372100102,2,190305,1171,96,0,10,0,86,0,0,1075,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,3,60372100103,3,93275,1296,316,53,47,0,216,0,0,980,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372060101,1,1113082,2207,1356,280,7,0,1028,0,82,851,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372060102,2,305056,1379,198,0,89,0,109,0,0,1181,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372060201,1,843243,8116,4672,1540,2637,36,196,60,340,3444,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372062002,2,477106,2890,2311,355,420,0,1453,0,166,579,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372063001,1,434789,1838,1437,304,1027,46,10,0,100,401,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372062001,1,101634,714,501,115,284,3,23,0,152,213,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372283101,1,169213,902,40,0,40,0,0,0,0,862,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60371977002,2,142630,1051,850,117,55,68,600,0,20,201,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,3,60371977003,3,286072,1582,1127,297,110,0,661,9,100,455,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60371990001,1,247610,1326,169,23,0,0,146,0,0,1157,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60371990002,2,1003490,1874,670,168,8,0,466,0,56,1204,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,3,60371990003,3,249852,2291,1012,160,12,0,716,0,248,1279,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372074001,1,862957,1065,414,170,158,0,55,4,54,651,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372079002,2,276472,3716,2820,995,191,0,1560,0,148,896,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372080001,1,649920,3063,1574,316,172,0,1018,0,91,1489,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60371993002,2,736806,2185,763,366,30,15,336,16,0,1422,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60371994001,1,182287,941,285,48,0,0,187,16,68,656,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60371994002,2,215723,1829,452,67,48,0,337,0,0,1377,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372091022,2,221621,2270,891,177,153,0,503,0,116,1379,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372092001,1,411199,4083,2693,1011,257,0,1059,111,510,1390,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,3,60371994003,3,271960,1688,371,88,24,0,241,0,36,1317,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60371997001,1,565161,1584,680,408,0,0,245,16,22,904,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60371997002,2,371955,1601,275,66,40,0,169,0,0,1326,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,4,60371998004,4,171787,1537,366,17,1,0,348,0,0,1171,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372035002,2,1287409,1311,298,71,0,0,227,0,0,1013,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372240101,1,490523,1137,353,84,227,10,32,0,0,784,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372240102,2,339875,1290,745,227,321,0,189,0,16,545,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372211202,2,191940,1737,66,7,0,0,59,0,0,1671,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,3,60372060323,3,399085,2659,1045,143,28,0,874,0,0,1614,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372079001,1,626605,1281,826,463,116,0,182,0,130,455,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372243202,2,140586,1407,93,7,70,0,0,0,16,1314,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372264202,2,130785,1391,210,0,210,0,0,0,0,1181,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372270201,1,168254,1990,146,9,116,0,10,0,22,1844,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372264201,1,127176,2048,94,0,63,0,31,0,0,1954,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372073022,2,161362,1538,1198,382,511,0,230,0,150,340,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372218202,2,130106,1769,1634,349,90,0,1123,9,98,135,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372073021,1,94797,2959,2574,1400,329,40,384,0,734,385,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,3,60372063003,3,135442,1436,1248,449,683,26,57,18,30,188,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,3,60372247003,3,196164,712,607,342,41,0,202,0,44,105,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372071032,2,280584,1601,1554,72,29,16,1437,0,0,47,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372260021,1,2078550,1462,754,478,72,0,94,0,205,708,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372075021,1,418374,2827,2726,791,169,0,1617,0,298,101,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372073011,1,25138,901,616,318,122,0,132,0,75,285,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372217102,2,132805,1070,476,119,242,0,115,0,0,594,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372218101,1,182496,1376,331,40,241,0,38,0,24,1045,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372219001,1,268403,2701,2363,706,121,19,1323,0,371,338,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372219002,2,141337,926,294,4,212,0,68,0,20,632,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372226001,1,154888,1689,889,110,448,0,190,83,116,800,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372227001,1,817401,4145,3713,1856,242,0,1370,34,386,432,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372264101,1,142837,2368,27,8,4,0,15,0,0,2341,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372264102,2,139646,1173,28,0,13,0,15,0,0,1145,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,3,60372264203,3,168979,2072,352,49,102,0,201,0,0,1720,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372267001,1,225079,2129,62,0,62,0,0,0,0,2067,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372270101,1,244440,3842,404,38,317,49,0,0,0,3438,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372270202,2,271865,1702,31,11,20,0,0,0,0,1671,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372240201,1,784505,986,318,106,142,11,39,0,40,668,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372240202,2,447834,1624,85,48,5,18,14,0,0,1539,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372242001,1,191666,1756,125,72,0,0,53,0,0,1631,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,3,60372283103,3,130729,1759,38,0,38,0,0,0,0,1721,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372284101,1,48369,761,21,10,11,0,0,0,0,740,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372284102,2,85352,989,78,53,12,0,13,0,0,911,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372246001,1,228576,2014,111,12,93,0,0,6,0,1903,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372243201,1,150184,1933,286,91,150,0,45,0,0,1647,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372244102,2,206370,1736,489,108,62,0,260,0,118,1247,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372244201,1,135605,1898,134,73,21,0,40,0,0,1764,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372244202,2,223064,563,301,67,117,0,89,0,56,262,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372246002,2,490350,1303,296,77,158,0,53,0,16,1007,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372311001,1,363894,1089,504,128,321,0,41,0,28,585,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372311002,2,401101,1224,422,68,323,0,0,0,62,802,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372312202,2,785974,2250,550,184,358,0,8,0,0,1700,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,2,60372242002,2,176530,771,107,52,55,0,0,0,0,664,313401.907
17,06-037-1103,2015,2015-05-21,May,Los Angeles,1,60372247001,1,204166,2967,2711,1499,151,0,905,18,234,256,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372283102,2,180675,1435,71,6,42,0,0,0,23,1364,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372217101,1,195178,1470,343,85,0,0,219,0,78,1127,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372260022,2,489795,345,192,23,155,0,1,0,26,153,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372247002,2,235489,2771,2245,1143,117,0,875,4,209,526,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372260011,1,384122,1625,92,0,92,0,0,0,0,1533,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372260012,2,650644,818,99,5,94,0,0,0,0,719,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372222001,1,254487,2245,847,119,500,0,139,0,116,1398,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372243102,2,68731,988,113,13,7,14,63,0,32,875,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,4,60372267004,4,181540,1149,37,0,0,0,37,0,0,1112,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372218201,1,74157,656,438,213,50,0,168,0,14,218,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372218102,2,121840,1371,1141,363,69,0,692,9,16,230,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372267002,2,186990,1903,102,0,84,0,9,0,18,1801,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372098202,2,88864,1076,114,12,5,0,80,11,12,962,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372063002,2,46426,2194,1671,445,1161,18,9,0,76,523,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372071031,1,43546,734,691,53,16,0,622,0,0,43,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372075011,1,134327,2249,1852,694,170,0,876,0,224,397,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,3,60372311003,3,129064,1116,251,19,232,0,0,0,0,865,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60371992011,1,104434,1568,494,11,0,0,426,0,57,1074,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372216011,1,206325,1552,290,58,217,0,6,0,9,1262,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60371992012,2,290758,2602,905,34,0,0,871,0,0,1697,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372060321,1,352512,882,323,192,46,29,56,0,0,559,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372091031,1,124015,3581,243,45,115,0,62,21,0,3338,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372093001,1,151450,2200,256,31,164,0,61,0,0,1944,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372216022,2,147893,682,150,39,42,0,69,0,0,532,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,3,60372216023,3,97426,830,53,8,0,0,45,0,0,777,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372060311,1,1114292,2760,2570,980,109,11,1333,21,232,190,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372071011,1,300182,3966,3188,543,298,0,2282,0,130,778,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372071021,1,415045,2573,2261,141,270,58,1792,0,0,312,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372073012,2,404951,4023,3273,1712,755,0,475,0,582,750,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372244101,1,246890,1502,977,402,47,0,443,10,146,525,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,3,60372284103,3,143994,1767,26,6,20,0,0,0,0,1741,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,3,60372267003,3,189118,1956,0,0,0,0,0,0,0,1956,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,3,60371998003,3,166818,1063,314,0,0,0,314,0,0,749,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372270102,2,334758,1530,0,0,0,0,0,0,0,1530,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372077101,1,1101206,4041,3399,1595,254,0,1479,0,142,642,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372093002,2,154865,2483,1149,540,139,17,381,0,144,1334,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372098201,1,90243,2262,257,24,37,0,182,0,14,2005,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372100101,1,125395,1244,193,14,7,0,172,0,0,1051,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372100102,2,190305,1171,96,0,10,0,86,0,0,1075,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,3,60372100103,3,93275,1296,316,53,47,0,216,0,0,980,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372060101,1,1113082,2207,1356,280,7,0,1028,0,82,851,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372060102,2,305056,1379,198,0,89,0,109,0,0,1181,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372060201,1,843243,8116,4672,1540,2637,36,196,60,340,3444,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372062002,2,477106,2890,2311,355,420,0,1453,0,166,579,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372063001,1,434789,1838,1437,304,1027,46,10,0,100,401,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372062001,1,101634,714,501,115,284,3,23,0,152,213,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372283101,1,169213,902,40,0,40,0,0,0,0,862,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60371977002,2,142630,1051,850,117,55,68,600,0,20,201,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,3,60371977003,3,286072,1582,1127,297,110,0,661,9,100,455,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60371990001,1,247610,1326,169,23,0,0,146,0,0,1157,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60371990002,2,1003490,1874,670,168,8,0,466,0,56,1204,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,3,60371990003,3,249852,2291,1012,160,12,0,716,0,248,1279,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372074001,1,862957,1065,414,170,158,0,55,4,54,651,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372079002,2,276472,3716,2820,995,191,0,1560,0,148,896,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372080001,1,649920,3063,1574,316,172,0,1018,0,91,1489,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60371993002,2,736806,2185,763,366,30,15,336,16,0,1422,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60371994001,1,182287,941,285,48,0,0,187,16,68,656,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60371994002,2,215723,1829,452,67,48,0,337,0,0,1377,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60372091022,2,221621,2270,891,177,153,0,503,0,116,1379,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60372092001,1,411199,4083,2693,1011,257,0,1059,111,510,1390,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,3,60371994003,3,271960,1688,371,88,24,0,241,0,36,1317,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,1,60371997001,1,565161,1584,680,408,0,0,245,16,22,904,313401.907
27,06-037-1103,2015,2015-11-01,November,Los Angeles,2,60371997002,2,371955,1601,275,66,40,0,169,0,0,1326,313401.907
